Detector Type, Descriptor Type, Image Number, Detector Elapsed Time[ms], Descriptor Elasped Time [ms], Keypoints (#), TTC Camera [s], TTC LiDAR [s], |TCC Camera - TTC LiDAR| [s], Mean(|TCC Camera - TTC LiDAR|) [s]
BRISK, FREAK, 14, 41.1197, 34.4657, 2446, 11.9875, 9.27054, 2.71695
BRISK, FREAK, 15, 41.2514, 33.5529, 2497, 12.2791, 8.40269, 3.87636
BRISK, FREAK, 16, 43.7431, 37.0087, 2564, 10.3572, 9.14267, 1.21452
BRISK, FREAK, 17, 45.4476, 37.9843, 2568, 8.57387, 12.2499, 3.67606
BRISK, FREAK, 18, 42.4068, 38.9766, 2585, 10.6056, 7.80588, 2.7997, 3.41881

BRISK, SIFT, 0, 38.1966, 105.667, 2896, , ,
BRISK, SIFT, 1, 50.6856, 111.674, 3000, 12.3284, 12.8862, 0.557785
BRISK, SIFT, 2, 44.6283, 112.984, 2974, 15.4359, 13.1128, 2.32317
BRISK, SIFT, 3, 38.5781, 103.591, 2953, 15.5983, 17.5264, 1.92808
BRISK, SIFT, 4, 37.4764, 100.36, 2855, 15.454, 17.1846, 1.73063
BRISK, SIFT, 5, 38.806, 103.366, 2906, 24.7491, 12.9345, 11.8146
BRISK, SIFT, 6, 39.4243, 102.173, 2886, 14.5693, 13.0189, 1.55039
BRISK, SIFT, 7, 39.6221, 101.712, 2886, 14.8073, 11.4193, 3.38801
BRISK, SIFT, 8, 39.8789, 101.857, 2893, 16.5444, 12.7262, 3.8182
BRISK, SIFT, 9, 39.5835, 98.4125, 2930, 15.8245, 12.9003, 2.92417
BRISK, SIFT, 10, 40.8799, 104.94, 3022, 13.4047, 12.4271, 0.977673
BRISK, SIFT, 11, 39.621, 102.97, 3013, 10.537, 11.9444, 1.40738
BRISK, SIFT, 12, 40.8069, 130.879, 2949, 11.8845, 10.2754, 1.60904
BRISK, SIFT, 13, 39.6, 101.878, 3012, 12.2825, 9.24364, 3.03886
BRISK, SIFT, 14, 41.0388, 106.128, 3026, 11.2449, 9.27054, 1.97441
BRISK, SIFT, 15, 40.6319, 103.722, 3074, 14.234, 8.40269, 5.83128
BRISK, SIFT, 16, 42.1197, 107.537, 3131, 11.3483, 9.14267, 2.20559
BRISK, SIFT, 17, 41.6111, 107.746, 3135, 9.57326, 12.2499, 2.67667
BRISK, SIFT, 18, 43.9177, 112.196, 3146, 12.1038, 7.80588, 4.29791, 3.00299


ORB, BRIEF, 0, 7.76017, 2.16899, 500, , ,
ORB, BRIEF, 1, 7.53362, 2.58331, 500, 16.5073, 12.8862, 3.6211
ORB, BRIEF, 2, 8.16462, 2.58686, 500, 22.9485, 13.1128, 9.83574
ORB, BRIEF, 3, 7.56423, 2.07745, 500, 22.2055, 17.5264, 4.67907
ORB, BRIEF, 4, 7.85325, 2.06888, 500, 20.3785, 17.1846, 3.19393
ORB, BRIEF, 5, 7.5252, 2.19764, 500, 22.0225, 12.9345, 9.088
ORB, BRIEF, 6, 7.93489, 2.17122, 500, 50.9613, 13.0189, 37.9424
ORB, BRIEF, 7, 8.21389, 2.15255, 500, 27.3282, 11.4193, 15.909
ORB, BRIEF, 8, 9.0242, 2.57686, 500, 25.1887, 12.7262, 12.4625
ORB, BRIEF, 9, 7.85708, 2.56641, 500, 15.1628, 12.9003, 2.26252
ORB, BRIEF, 10, 8.11302, 2.47423, 500, 10.8439, 12.4271, 1.5831
ORB, BRIEF, 11, 8.38725, 2.49604, 500, 10.8184, 11.9444, 1.12599
ORB, BRIEF, 12, 8.17663, 2.08993, 500, 17.6989, 10.2754, 7.42346
ORB, BRIEF, 13, 7.66672, 2.30188, 500, 12.162, 9.24364, 2.91839
ORB, BRIEF, 14, 8.46465, 2.48048, 500, 10.8748, 9.27054, 1.6043
ORB, BRIEF, 15, 8.34449, 2.26042, 500, 14.7101, 8.40269, 6.30744
ORB, BRIEF, 16, 8.82121, 2.43056, 500, 15.6072, 9.14267, 6.46456
ORB, BRIEF, 17, 8.92371, 1.76535, 500, 13.4367, 12.2499, 1.18674
ORB, BRIEF, 18, 8.53543, 2.29508, 500, 13.8686, 7.80588, 6.06275, 7.42617

ORB, ORB, 0, 8.08235, 11.9564, 500, , ,
ORB, ORB, 1, 7.58572, 11.5086, 500, 26.4868, 12.8862, 13.6006
ORB, ORB, 2, 8.4939, 10.9201, 500, 10.0262, 13.1128, 3.08653
ORB, ORB, 3, 7.47793, 11.2385, 500, 19.19, 17.5264, 1.66361
ORB, ORB, 4, 7.73759, 11.1214, 500, 22.7763, 17.1846, 5.59171
ORB, ORB, 5, 8.52497, 12.1462, 500, 26.5959, 12.9345, 13.6615
ORB, ORB, 6, 8.3645, 11.9088, 500, 10.5956, 13.0189, 2.42331
ORB, ORB, 7, 8.01113, 11.0769, 500, 61.986, 11.4193, 50.5668
ORB, ORB, 8, 8.53166, 11.0247, 500, 10.8663, 12.7262, 1.85985
ORB, ORB, 9, 8.05324, 13.8572, 500, 21.1185, 12.9003, 8.21823
ORB, ORB, 10, 8.28577, 12.0475, 500, 14.6914, 12.4271, 2.26438
ORB, ORB, 11, 8.48451, 11.0334, 500, 8.86717, 11.9444, 3.07723
ORB, ORB, 12, 8.43347, 13.2032, 500, -inf, 10.2754, inf
ORB, ORB, 13, 7.68496, 10.9156, 500, 9.77346, 9.24364, 0.529818
ORB, ORB, 14, 7.72184, 13.1181, 500, 13.2616, 9.27054, 3.99103
ORB, ORB, 15, 8.55516, 13.061, 500, 12.7351, 8.40269, 4.33243
ORB, ORB, 16, 8.34764, 12.2605, 500, 9.54136, 9.14267, 0.398693
ORB, ORB, 17, 8.65805, 12.382, 500, 15.7683, 12.2499, 3.51841
ORB, ORB, 18, 8.4865, 13.9694, 500, 22.2574, 7.80588, 14.4516, inf

ORB, FREAK, 0, 8.35428, 30.6067, 154, , ,
ORB, FREAK, 1, 8.07269, 29.6721, 156, 12.5394, 12.8862, 0.346754
ORB, FREAK, 2, 7.51327, 28.7798, 175, 21.8497, 13.1128, 8.73692
ORB, FREAK, 3, 8.659, 29.0136, 173, 12.6239, 17.5264, 4.9025
ORB, FREAK, 4, 7.6532, 28.9697, 162, 12.605, 17.1846, 4.5796
ORB, FREAK, 5, 7.89584, 29.6731, 173, 73.2489, 12.9345, 60.3144
ORB, FREAK, 6, 8.2121, 31.0872, 179, 17.7145, 13.0189, 4.69562
ORB, FREAK, 7, 8.82329, 31.0077, 174, 472.207, 11.4193, 460.788
ORB, FREAK, 8, 7.61525, 28.9624, 187, 9.69216, 12.7262, 3.03401
ORB, FREAK, 9, 7.65357, 30.5647, 186, 18.0596, 12.9003, 5.15934
ORB, FREAK, 10, 8.23022, 30.0972, 190, -272.522, 12.4271, 284.949
ORB, FREAK, 11, 8.2292, 29.3807, 192, 8.40781, 11.9444, 3.53659
ORB, FREAK, 12, 8.29424, 29.2429, 186, 35.7444, 10.2754, 25.469
ORB, FREAK, 13, 7.77209, 29.0339, 183, 7.27752, 9.24364, 1.96612
ORB, FREAK, 14, 7.71355, 29.4784, 192, 39.1271, 9.27054, 29.8566
ORB, FREAK, 15, 8.20256, 29.5143, 186, 9.53129, 8.40269, 1.1286
ORB, FREAK, 16, 8.47635, 28.8716, 185, 10.7666, 9.14267, 1.62397
ORB, FREAK, 17, 8.01648, 29.7033, 188, -inf, 12.2499, inf
ORB, FREAK, 18, 7.84372, 29.1525, 174, 8.73235, 7.80588, 0.926468, inf

ORB, SIFT, 0, 8.48222, 72.4024, 500, , ,
ORB, SIFT, 1, 7.58972, 65.7411, 500, 16.7261, 12.8862, 3.83989
ORB, SIFT, 2, 8.288, 66.166, 500, 11.3699, 13.1128, 1.74284
ORB, SIFT, 3, 7.5781, 66.8084, 500, 17.5257, 17.5264, 0.000719333
ORB, SIFT, 4, 8.46781, 91.9001, 500, -inf, 17.1846, inf
ORB, SIFT, 5, 8.58042, 69.9515, 500, 26.5959, 12.9345, 13.6615
ORB, SIFT, 6, 8.24085, 69.8885, 500, 12.6176, 13.0189, 0.401264
ORB, SIFT, 7, 7.96197, 71.487, 500, 17.1296, 11.4193, 5.71033
ORB, SIFT, 8, 8.44262, 69.5753, 500, 9.16084, 12.7262, 3.56533
ORB, SIFT, 9, 8.4466, 68.8344, 500, 12.8111, 12.9003, 0.0891518
ORB, SIFT, 10, 8.17312, 68.1097, 500, 12.7391, 12.4271, 0.311998
ORB, SIFT, 11, 8.96029, 70.0429, 500, 9.00578, 11.9444, 2.93863
ORB, SIFT, 12, 8.56976, 72.594, 500, -inf, 10.2754, inf
ORB, SIFT, 13, 8.42694, 67.4339, 500, 7.97188, 9.24364, 1.27176
ORB, SIFT, 14, 8.35203, 68.628, 500, 13.4923, 9.27054, 4.22176
ORB, SIFT, 15, 8.63777, 70.1568, 500, 13.3919, 8.40269, 4.98916
ORB, SIFT, 16, 7.64181, 71.1353, 500, 9.54136, 9.14267, 0.398693
ORB, SIFT, 17, 7.82691, 68.561, 500, 13.6882, 12.2499, 1.43827
ORB, SIFT, 18, 8.69491, 70.7883, 500, 19.8522, 7.80588, 12.0463, inf


AKAZE, BRIEF, 0, 48.5117, 4.37513, 1513, , ,
AKAZE, BRIEF, 1, 44.188, 4.4077, 1541, 13.444, 12.8862, 0.55777
AKAZE, BRIEF, 2, 43.1325, 5.40903, 1529, 15.0455, 13.1128, 1.93279
AKAZE, BRIEF, 3, 47.6224, 5.53514, 1561, 13.6094, 17.5264, 3.91697
AKAZE, BRIEF, 4, 44.8567, 5.69488, 1545, 15.0966, 17.1846, 2.08795
AKAZE, BRIEF, 5, 46.7553, 5.66612, 1526, 15.0809, 12.9345, 2.14641
AKAZE, BRIEF, 6, 44.2186, 5.45502, 1566, 14.1156, 13.0189, 1.0967
AKAZE, BRIEF, 7, 43.7261, 5.47692, 1529, 15.6538, 11.4193, 4.23455
AKAZE, BRIEF, 8, 45.233, 4.42657, 1547, 14.356, 12.7262, 1.62987
AKAZE, BRIEF, 9, 49.3261, 7.4833, 1572, 14.052, 12.9003, 1.15168
AKAZE, BRIEF, 10, 48.9996, 6.02593, 1567, 11.9253, 12.4271, 0.501755
AKAZE, BRIEF, 11, 45.7984, 4.36385, 1538, 13.3992, 11.9444, 1.45478
AKAZE, BRIEF, 12, 43.6233, 4.30958, 1513, 11.2463, 10.2754, 0.97082
AKAZE, BRIEF, 13, 49.0185, 5.01477, 1538, 10.6174, 9.24364, 1.37372
AKAZE, BRIEF, 14, 42.7372, 4.68934, 1555, 10.5999, 9.27054, 1.32934
AKAZE, BRIEF, 15, 44.6673, 4.68729, 1544, 9.5662, 8.40269, 1.16351
AKAZE, BRIEF, 16, 46.0447, 4.41777, 1563, 10.1742, 9.14267, 1.03154
AKAZE, BRIEF, 17, 44.3341, 5.57273, 1561, 9.54128, 12.2499, 2.70864
AKAZE, BRIEF, 18, 46.7141, 4.45726, 1569, 9.13751, 7.80588, 1.33163, 1.70113

AKAZE, ORB, 0, 46.2754, 10.535, 1510, , ,
AKAZE, ORB, 1, 44.9433, 10.2107, 1539, 13.1589, 12.8862, 0.27276
AKAZE, ORB, 2, 45.1115, 9.395, 1526, 14.2796, 13.1128, 1.16686
AKAZE, ORB, 3, 43.5641, 10.2787, 1559, 13.1854, 17.5264, 4.34097
AKAZE, ORB, 4, 42.7852, 9.22141, 1540, 14.4099, 17.1846, 2.77469
AKAZE, ORB, 5, 46.4621, 9.63784, 1522, 16.0799, 12.9345, 3.14545
AKAZE, ORB, 6, 45.1866, 9.41548, 1558, 14.5289, 13.0189, 1.50998
AKAZE, ORB, 7, 43.718, 10.832, 1527, 15.7918, 11.4193, 4.37254
AKAZE, ORB, 8, 43.6687, 9.381, 1541, 14.2045, 12.7262, 1.47835
AKAZE, ORB, 9, 43.0021, 11.2984, 1567, 14.6043, 12.9003, 1.70404
AKAZE, ORB, 10, 44.9015, 9.74683, 1562, 11.5167, 12.4271, 0.910367
AKAZE, ORB, 11, 45.1057, 9.19216, 1529, 12.4878, 11.9444, 0.543408
AKAZE, ORB, 12, 44.982, 10.1245, 1510, 11.6794, 10.2754, 1.40399
AKAZE, ORB, 13, 45.5773, 10.0539, 1532, 10.9439, 9.24364, 1.70025
AKAZE, ORB, 14, 45.0156, 9.3472, 1547, 10.3785, 9.27054, 1.10801
AKAZE, ORB, 15, 45.5913, 9.15874, 1534, 10.0999, 8.40269, 1.69721
AKAZE, ORB, 16, 44.8714, 9.43252, 1553, 10.0881, 9.14267, 0.945385
AKAZE, ORB, 17, 47.0667, 9.3722, 1556, 9.24693, 12.2499, 3.003
AKAZE, ORB, 18, 47.9807, 9.63719, 1558, 8.78818, 7.80588, 0.982302, 1.83664

AKAZE, FREAK, 0, 47.8685, 37.3158, 1513, , ,
AKAZE, FREAK, 1, 45.8099, 36.0525, 1541, 12.7377, 12.8862, 0.148497
AKAZE, FREAK, 2, 45.401, 35.2904, 1529, 13.7577, 13.1128, 0.644986
AKAZE, FREAK, 3, 46.2249, 39.4342, 1561, 13.8578, 17.5264, 3.66856
AKAZE, FREAK, 4, 44.3944, 34.9167, 1545, 13.9104, 17.1846, 3.27415
AKAZE, FREAK, 5, 42.6259, 38.0049, 1526, 14.7384, 12.9345, 1.80395
AKAZE, FREAK, 6, 46.565, 35.1471, 1566, 14.1695, 13.0189, 1.15058
AKAZE, FREAK, 7, 46.2819, 34.832, 1529, 15.6235, 11.4193, 4.20424
AKAZE, FREAK, 8, 47.1163, 36.0604, 1547, 14.6821, 12.7262, 1.95594
AKAZE, FREAK, 9, 44.2772, 35.7816, 1572, 13.1281, 12.9003, 0.22786
AKAZE, FREAK, 10, 44.7305, 35.6646, 1567, 11.6663, 12.4271, 0.760705
AKAZE, FREAK, 11, 46.7334, 40.711, 1538, 12.1952, 11.9444, 0.250822
AKAZE, FREAK, 12, 45.2277, 35.1964, 1513, 10.6396, 10.2754, 0.36415
AKAZE, FREAK, 13, 47.0028, 41.1138, 1538, 10.8458, 9.24364, 1.60215
AKAZE, FREAK, 14, 45.924, 40.7014, 1555, 9.96229, 9.27054, 0.691749
AKAZE, FREAK, 15, 44.3105, 35.9226, 1544, 9.33382, 8.40269, 0.931126
AKAZE, FREAK, 16, 44.2944, 40.0673, 1563, 9.79594, 9.14267, 0.653271
AKAZE, FREAK, 17, 46.8891, 35.4804, 1561, 9.52098, 12.2499, 2.72894
AKAZE, FREAK, 18, 44.2347, 36.4122, 1569, 8.83997, 7.80588, 1.03409, 1.44976

AKAZE, AKAZE, 0, 44.5509, 40.8843, 1513, , ,
AKAZE, AKAZE, 1, 47.72, 45.5138, 1541, 12.273, 12.8862, 0.61316
AKAZE, AKAZE, 2, 44.8343, 39.1317, 1529, 14.3827, 13.1128, 1.26992
AKAZE, AKAZE, 3, 46.1992, 42.4304, 1561, 13.0188, 17.5264, 4.50764
AKAZE, AKAZE, 4, 47.2729, 40.6655, 1545, 14.2454, 17.1846, 2.93923
AKAZE, AKAZE, 5, 44.0856, 40.9097, 1526, 15.4405, 12.9345, 2.50606
AKAZE, AKAZE, 6, 46.8232, 40.4895, 1566, 13.3147, 13.0189, 0.295785
AKAZE, AKAZE, 7, 42.9531, 40.8931, 1529, 15.248, 11.4193, 3.82878
AKAZE, AKAZE, 8, 46.4542, 43.2245, 1547, 14.5221, 12.7262, 1.79591
AKAZE, AKAZE, 9, 46.4596, 42.7536, 1572, 13.9664, 12.9003, 1.06608
AKAZE, AKAZE, 10, 44.2693, 41.5791, 1567, 11.6209, 12.4271, 0.8062
AKAZE, AKAZE, 11, 46.9782, 40.6749, 1538, 12.2304, 11.9444, 0.285983
AKAZE, AKAZE, 12, 46.8338, 42.1813, 1513, 11.2539, 10.2754, 0.978455
AKAZE, AKAZE, 13, 46.4696, 40.1689, 1538, 10.6556, 9.24364, 1.41194
AKAZE, AKAZE, 14, 45.4109, 40.1486, 1555, 10.5479, 9.27054, 1.27741
AKAZE, AKAZE, 15, 44.6137, 40.6709, 1544, 10.0999, 8.40269, 1.69721
AKAZE, AKAZE, 16, 45.7636, 43.2654, 1563, 10.0792, 9.14267, 0.936574
AKAZE, AKAZE, 17, 46.5391, 41.8465, 1561, 9.26474, 12.2499, 2.98518
AKAZE, AKAZE, 18, 47.3349, 42.9433, 1569, 8.92389, 7.80588, 1.11801, 1.68442

AKAZE, SIFT, 0, 44.4727, 39.009, 1513, , ,
AKAZE, SIFT, 1, 45.9613, 36.8304, 1541, 12.6498, 12.8862, 0.236361
AKAZE, SIFT, 2, 43.9293, 38.6846, 1529, 14.4172, 13.1128, 1.30442
AKAZE, SIFT, 3, 46.0046, 40.1762, 1561, 13.6058, 17.5264, 3.92059
AKAZE, SIFT, 4, 44.7468, 40.1972, 1545, 14.1529, 17.1846, 3.03173
AKAZE, SIFT, 5, 46.4491, 42.1332, 1526, 15.6312, 12.9345, 2.69676
AKAZE, SIFT, 6, 76.7495, 46.8269, 1566, 14.1156, 13.0189, 1.0967
AKAZE, SIFT, 7, 49.6743, 39.8889, 1529, 15.2345, 11.4193, 3.81527
AKAZE, SIFT, 8, 46.1165, 36.1126, 1547, 14.0438, 12.7262, 1.3176
AKAZE, SIFT, 9, 47.2985, 40.1081, 1572, 13.9767, 12.9003, 1.07644
AKAZE, SIFT, 10, 46.2268, 38.407, 1567, 11.621, 12.4271, 0.806055
AKAZE, SIFT, 11, 49.2414, 36.297, 1538, 12.5964, 11.9444, 0.651963
AKAZE, SIFT, 12, 44.8799, 36.5794, 1513, 11.3414, 10.2754, 1.066
AKAZE, SIFT, 13, 46.6866, 38.4581, 1538, 10.8187, 9.24364, 1.57511
AKAZE, SIFT, 14, 52.6759, 44.7878, 1555, 10.4743, 9.27054, 1.20374
AKAZE, SIFT, 15, 47.0312, 37.265, 1544, 9.64589, 8.40269, 1.2432
AKAZE, SIFT, 16, 48.0529, 41.2673, 1563, 10.14, 9.14267, 0.997336
AKAZE, SIFT, 17, 46.4159, 36.915, 1561, 9.34993, 12.2499, 2.9
AKAZE, SIFT, 18, 46.5952, 38.4373, 1569, 8.86836, 7.80588, 1.06248, 1.66676


SIFT, BRIEF, 0, 97.0923, 5.06914, 1709, , ,
SIFT, BRIEF, 1, 101.054, 5.95497, 1700, 11.3868, 12.8862, 1.49939
SIFT, BRIEF, 2, 99.288, 5.64626, 1635, 13.43, 13.1128, 0.317227
SIFT, BRIEF, 3, 101.773, 5.48486, 1660, 14.7391, 17.5264, 2.78725
SIFT, BRIEF, 4, 100.192, 4.4466, 1654, 19.1649, 17.1846, 1.98029
SIFT, BRIEF, 5, 101.73, 5.5107, 1686, 12.9107, 12.9345, 0.0237641
SIFT, BRIEF, 6, 99.3802, 5.41538, 1707, 11.5835, 13.0189, 1.43546
SIFT, BRIEF, 7, 102.047, 6.44541, 1741, 15.4041, 11.4193, 3.98487
SIFT, BRIEF, 8, 97.4128, 6.43428, 1731, 17.3938, 12.7262, 4.66766
SIFT, BRIEF, 9, 106.329, 4.82174, 1750, 12.4395, 12.9003, 0.460828
SIFT, BRIEF, 10, 109.847, 5.46732, 1775, 11.4525, 12.4271, 0.974598
SIFT, BRIEF, 11, 100.299, 6.05272, 1848, 11.3966, 11.9444, 0.547851
SIFT, BRIEF, 12, 102.435, 6.08222, 1779, 10.2269, 10.2754, 0.0485792
SIFT, BRIEF, 13, 105.146, 5.11688, 1806, 9.69243, 9.24364, 0.448795
SIFT, BRIEF, 14, 108.003, 6.2993, 1815, 9.91073, 9.27054, 0.640192
SIFT, BRIEF, 15, 108.041, 5.21988, 1829, 8.87533, 8.40269, 0.472639
SIFT, BRIEF, 16, 97.0204, 6.04765, 1852, 8.93159, 9.14267, 0.211083
SIFT, BRIEF, 17, 100.663, 6.01978, 1845, 8.57622, 12.2499, 3.67371
SIFT, BRIEF, 18, 105.787, 6.08988, 1918, 9.08518, 7.80588, 1.2793, 1.41408

SIFT, ORB, 0, 104.321, 5.5376, 1689, , ,
SIFT, ORB, 1, 100.636, 6.3082, 1680, 13.3717, 12.8862, 0.48552
SIFT, ORB, 2, 107.79, 6.62403, 1619, 13.0542, 13.1128, 0.0585393
SIFT, ORB, 3, 109.475, 5.51673, 1646, 13.9155, 17.5264, 3.61084
SIFT, ORB, 4, 98.3305, 6.48516, 1632, 18.7815, 17.1846, 1.59695
SIFT, ORB, 5, 111.178, 6.0523, 1661, 13.6163, 12.9345, 0.681804
SIFT, ORB, 6, 106.466, 6.33928, 1681, 12.2799, 13.0189, 0.739001
SIFT, ORB, 7, 100.88, 6.36305, 1709, 15.336, 11.4193, 3.91673
SIFT, ORB, 8, 97.1396, 5.81569, 1710, 13.3166, 12.7262, 0.59047
SIFT, ORB, 9, 113.875, 6.43814, 1720, 12.5071, 12.9003, 0.393202
SIFT, ORB, 10, 105.575, 6.3878, 1746, 10.6166, 12.4271, 1.81047
SIFT, ORB, 11, 108.864, 6.6853, 1817, 11.4836, 11.9444, 0.46084
SIFT, ORB, 12, 124.293, 8.13267, 1754, 10.5955, 10.2754, 0.320055
SIFT, ORB, 13, 102.809, 6.3175, 1781, 10.0761, 9.24364, 0.832487
SIFT, ORB, 14, 103.452, 6.43684, 1786, 9.24182, 9.27054, 0.0287143
SIFT, ORB, 15, 102.148, 5.76425, 1793, 9.48497, 8.40269, 1.08228
SIFT, ORB, 16, 106.252, 6.9718, 1813, 8.86989, 9.14267, 0.272782
SIFT, ORB, 17, 96.9855, 6.52443, 1807, 8.6988, 12.2499, 3.55112
SIFT, ORB, 18, 99.3677, 5.90178, 1874, 8.684, 7.80588, 0.878114, 1.18388

SIFT, FREAK, 0, 105.455, 35.0445, 1706, , ,
SIFT, FREAK, 1, 98.822, 36.1108, 1709, 11.5787, 12.8862, 1.30753
SIFT, FREAK, 2, 105.145, 39.8435, 1647, 12.6983, 13.1128, 0.414459
SIFT, FREAK, 3, 128.736, 41.1003, 1668, 12.9327, 17.5264, 4.59369
SIFT, FREAK, 4, 105.932, 36.4529, 1658, 17.1393, 17.1846, 0.0452668
SIFT, FREAK, 5, 103.466, 38.4499, 1686, 14.0807, 12.9345, 1.1462
SIFT, FREAK, 6, 95.6538, 33.776, 1723, 10.6258, 13.0189, 2.39309
SIFT, FREAK, 7, 100.885, 36.945, 1745, 14.4993, 11.4193, 3.08008
SIFT, FREAK, 8, 99.188, 35.2262, 1743, 14.0906, 12.7262, 1.36438
SIFT, FREAK, 9, 107.903, 37.2045, 1761, 13.9086, 12.9003, 1.00831
SIFT, FREAK, 10, 103.847, 38.7381, 1782, 11.2428, 12.4271, 1.18425
SIFT, FREAK, 11, 105.185, 36.0389, 1856, 11.1018, 11.9444, 0.842561
SIFT, FREAK, 12, 115.58, 38.5774, 1790, 10.4963, 10.2754, 0.220877
SIFT, FREAK, 13, 100.242, 34.0724, 1821, 9.43391, 9.24364, 0.190274
SIFT, FREAK, 14, 100.635, 35.366, 1834, 9.73354, 9.27054, 0.463003
SIFT, FREAK, 15, 108.344, 34.2121, 1856, 9.37208, 8.40269, 0.969391
SIFT, FREAK, 16, 98.8549, 35.5093, 1876, 8.57922, 9.14267, 0.563445
SIFT, FREAK, 17, 96.2891, 37.4973, 1862, 8.63926, 12.2499, 3.61066
SIFT, FREAK, 18, 108.232, 39.065, 1942, 8.53167, 7.80588, 0.725788, 1.34018

SIFT, SIFT, 0, 102.734, 93.0569, 1890, , ,
SIFT, SIFT, 1, 107.624, 93.2091, 1915, 11.5285, 12.8862, 1.35766
SIFT, SIFT, 2, 113.457, 108.166, 1824, 13.5124, 13.1128, 0.399621
SIFT, SIFT, 3, 108.604, 91.4415, 1837, 12.9327, 17.5264, 4.59369
SIFT, SIFT, 4, 101.752, 94.0755, 1827, 18.8535, 17.1846, 1.66886
SIFT, SIFT, 5, 98.8282, 97.3532, 1877, 13.3461, 12.9345, 0.411678
SIFT, SIFT, 6, 109.347, 96.0205, 1931, 12.2675, 13.0189, 0.751423
SIFT, SIFT, 7, 102.451, 92.9621, 1964, 13.6343, 11.4193, 2.21503
SIFT, SIFT, 8, 103.852, 91.5136, 1954, 15.2044, 12.7262, 2.47818
SIFT, SIFT, 9, 97.2529, 90.1083, 1984, 12.8606, 12.9003, 0.0396581
SIFT, SIFT, 10, 97.1869, 97.9825, 2046, 10.6724, 12.4271, 1.75465
SIFT, SIFT, 11, 111.436, 97.8823, 2065, 11.1937, 11.9444, 0.750748
SIFT, SIFT, 12, 105.717, 102.288, 2007, 10.5144, 10.2754, 0.238912
SIFT, SIFT, 13, 102.086, 93.9595, 2029, 10.0328, 9.24364, 0.789194
SIFT, SIFT, 14, 101.305, 96.6263, 2048, 10.476, 9.27054, 1.20546
SIFT, SIFT, 15, 100.447, 105.082, 2044, 9.46445, 8.40269, 1.06175
SIFT, SIFT, 16, 98.7809, 99.4956, 2088, 9.07571, 9.14267, 0.0669624
SIFT, SIFT, 17, 110.644, 94.4717, 2095, 8.67323, 12.2499, 3.57669
SIFT, SIFT, 18, 99.2672, 95.0646, 2159, 8.72169, 7.80588, 0.915804, 1.34867


